NAME,population_total,white/non_hispanic,gini_index,median_income,poverty_denominator,poverty_count,transit_commuters,state,county,tract,GEOID,year,%_white_nonhisp,poverty_rate
Census Tract 203; San Francisco County; California,3474.0,2220.0,0.426,172151.0,3474.0,175.0,723.0,06,075,020300,06075020300,2022,0.6390328151986183,0.05037420840529649
Census Tract 204.01; San Francisco County; California,3248.0,1986.0,0.4845,157237.0,3229.0,171.0,591.0,06,075,020401,06075020401,2022,0.6114532019704434,0.05295757200371632
Census Tract 204.02; San Francisco County; California,4169.0,2659.0,0.4428,152138.0,4169.0,344.0,569.0,06,075,020402,06075020402,2022,0.6378028304149677,0.08251379227632526
Census Tract 205; San Francisco County; California,2970.0,2204.0,0.4906,250001.0,2928.0,98.0,675.0,06,075,020500,06075020500,2022,0.7420875420875421,0.03346994535519126
Census Tract 206.01; San Francisco County; California,3044.0,1957.0,0.5203,149781.0,3044.0,184.0,773.0,06,075,020601,06075020601,2022,0.642904073587385,0.06044678055190539
Census Tract 206.02; San Francisco County; California,2564.0,1776.0,0.4929,196417.0,2564.0,169.0,358.0,06,075,020602,06075020602,2022,0.6926677067082684,0.06591263650546021
Census Tract 207.01; San Francisco County; California,3139.0,1684.0,0.3846,246500.0,3139.0,285.0,532.0,06,075,020701,06075020701,2022,0.5364765848996496,0.09079324625676967
Census Tract 207.02; San Francisco County; California,2248.0,1186.0,0.5488,144048.0,2237.0,368.0,454.0,06,075,020702,06075020702,2022,0.5275800711743772,0.16450603486812695
Census Tract 208.01; San Francisco County; California,3743.0,1054.0,0.5033,101696.0,3727.0,384.0,859.0,06,075,020801,06075020801,2022,0.2815923056371894,0.1030319291655487
Census Tract 208.02; San Francisco County; California,2523.0,1100.0,0.429,119030.0,2523.0,186.0,515.0,06,075,020802,06075020802,2022,0.4359889021006738,0.07372175980975029
Census Tract 209; San Francisco County; California,4098.0,1382.0,0.4951,117813.0,4093.0,627.0,1271.0,06,075,020900,06075020900,2022,0.33723767691556855,0.1531883703884681
Census Tract 210; San Francisco County; California,3820.0,2390.0,0.5076,151118.0,3820.0,379.0,566.0,06,075,021000,06075021000,2022,0.6256544502617801,0.09921465968586388
Census Tract 211; San Francisco County; California,3959.0,2781.0,0.4712,228125.0,3959.0,160.0,692.0,06,075,021100,06075021100,2022,0.7024501136650669,0.04041424602172266
Census Tract 212; San Francisco County; California,2984.0,1852.0,0.4775,191156.0,2977.0,39.0,456.0,06,075,021200,06075021200,2022,0.6206434316353887,0.013100436681222707
Census Tract 213; San Francisco County; California,2663.0,1705.0,0.4626,183417.0,2663.0,78.0,263.0,06,075,021300,06075021300,2022,0.6402553511077732,0.02929027412692452
Census Tract 214; San Francisco County; California,3500.0,2499.0,0.4829,217353.0,3500.0,229.0,484.0,06,075,021400,06075021400,2022,0.714,0.06542857142857143
Census Tract 215; San Francisco County; California,5559.0,3084.0,0.4673,200938.0,5559.0,243.0,1243.0,06,075,021500,06075021500,2022,0.5547760388559093,0.04371289800323799
Census Tract 216; San Francisco County; California,4414.0,2254.0,0.452,218988.0,4414.0,118.0,394.0,06,075,021600,06075021600,2022,0.5106479383778886,0.026733121884911646
Census Tract 217; San Francisco County; California,4602.0,2334.0,0.5028,141250.0,4563.0,288.0,483.0,06,075,021700,06075021700,2022,0.5071707953063885,0.0631163708086785
Census Tract 218; San Francisco County; California,4121.0,2461.0,0.4235,232500.0,4121.0,127.0,453.0,06,075,021800,06075021800,2022,0.5971851492356224,0.030817762678961417
Census Tract 226; San Francisco County; California,3849.0,1838.0,0.3912,239625.0,3738.0,45.0,586.0,06,075,022600,06075022600,2022,0.4775266302935827,0.012038523274478331
Census Tract 227.02; San Francisco County; California,2152.0,1163.0,0.4062,240922.0,2143.0,201.0,217.0,06,075,022702,06075022702,2022,0.5404275092936803,0.09379374708352776
Census Tract 227.04; San Francisco County; California,3716.0,1979.0,0.4583,250001.0,3716.0,243.0,191.0,06,075,022704,06075022704,2022,0.5325618945102261,0.06539289558665232
Census Tract 228.01; San Francisco County; California,4950.0,2126.0,0.4928,164539.0,4903.0,554.0,589.0,06,075,022801,06075022801,2022,0.4294949494949495,0.1129920456863145
Census Tract 228.02; San Francisco County; California,2369.0,1008.0,0.523,131042.0,2026.0,295.0,280.0,06,075,022802,06075022802,2022,0.4254959898691431,0.1456071076011846
Census Tract 228.03; San Francisco County; California,4430.0,1500.0,0.4369,153750.0,4403.0,658.0,667.0,06,075,022803,06075022803,2022,0.33860045146726864,0.1494435612082671
Census Tract 229.01; San Francisco County; California,4386.0,1248.0,0.5876,96964.0,4386.0,592.0,781.0,06,075,022901,06075022901,2022,0.28454172366621067,0.1349749202006384
Census Tract 229.02; San Francisco County; California,2096.0,763.0,0.4941,190875.0,2096.0,225.0,212.0,06,075,022902,06075022902,2022,0.3640267175572519,0.10734732824427481
Census Tract 229.03; San Francisco County; California,2850.0,1285.0,0.4594,209659.0,2850.0,137.0,537.0,06,075,022903,06075022903,2022,0.45087719298245615,0.04807017543859649
Census Tract 230.01; San Francisco County; California,5719.0,512.0,0.4163,95052.0,5712.0,767.0,775.0,06,075,023001,06075023001,2022,0.08952614093372967,0.13427871148459383
Census Tract 230.03; San Francisco County; California,4157.0,344.0,0.4596,103472.0,4157.0,259.0,387.0,06,075,023003,06075023003,2022,0.08275198460428193,0.06230454654799134
Census Tract 231.02; San Francisco County; California,3569.0,186.0,0.5707,46786.0,3569.0,1054.0,527.0,06,075,023102,06075023102,2022,0.05211543849817876,0.2953208181563463
Census Tract 231.03; San Francisco County; California,4456.0,0.0,0.4444,29799.0,4456.0,1437.0,217.0,06,075,023103,06075023103,2022,0.0,0.32248653500897667
Census Tract 232; San Francisco County; California,4222.0,403.0,0.4892,122803.0,4188.0,304.0,584.0,06,075,023200,06075023200,2022,0.09545239223117007,0.0725883476599809
Census Tract 233; San Francisco County; California,3950.0,263.0,0.458,74844.0,3936.0,734.0,466.0,06,075,023300,06075023300,2022,0.06658227848101266,0.18648373983739838
Census Tract 234; San Francisco County; California,4039.0,321.0,0.4904,78664.0,3964.0,933.0,374.0,06,075,023400,06075023400,2022,0.07947511760336717,0.2353683148335015
Census Tract 251; San Francisco County; California,3408.0,1682.0,0.5277,131801.0,3408.0,404.0,190.0,06,075,025100,06075025100,2022,0.4935446009389671,0.11854460093896714
Census Tract 252; San Francisco County; California,5457.0,2837.0,0.5487,147868.0,5457.0,617.0,641.0,06,075,025200,06075025200,2022,0.5198827194429173,0.11306578706248854
Census Tract 253; San Francisco County; California,4545.0,1705.0,0.4938,168720.0,4519.0,282.0,454.0,06,075,025300,06075025300,2022,0.37513751375137516,0.06240318654569595
Census Tract 254.01; San Francisco County; California,3819.0,1795.0,0.4496,165278.0,3819.0,76.0,533.0,06,075,025401,06075025401,2022,0.47001832940560356,0.01990049751243781
Census Tract 254.02; San Francisco County; California,3294.0,1018.0,0.4493,166094.0,3269.0,149.0,239.0,06,075,025402,06075025402,2022,0.30904675166970247,0.04557968797797492
Census Tract 254.03; San Francisco County; California,4244.0,1016.0,0.5159,166935.0,4175.0,299.0,468.0,06,075,025403,06075025403,2022,0.23939679547596607,0.07161676646706587
Census Tract 255.01; San Francisco County; California,4397.0,812.0,0.4316,150438.0,4265.0,585.0,746.0,06,075,025501,06075025501,2022,0.18467136684102797,0.13716295427901523
Census Tract 255.02; San Francisco County; California,3846.0,1295.0,0.4042,161400.0,3789.0,452.0,537.0,06,075,025502,06075025502,2022,0.33671346853874157,0.11929268936394827
Census Tract 256; San Francisco County; California,5027.0,772.0,0.4398,115739.0,4889.0,165.0,671.0,06,075,025600,06075025600,2022,0.15357071812214043,0.03374923297197791
Census Tract 257.01; San Francisco County; California,5331.0,508.0,0.4153,118443.0,5264.0,542.0,725.0,06,075,025701,06075025701,2022,0.09529169011442506,0.10296352583586627
Census Tract 257.02; San Francisco County; California,4153.0,532.0,0.5201,91513.0,4149.0,385.0,545.0,06,075,025702,06075025702,2022,0.12810016855285336,0.09279344420342252
Census Tract 258; San Francisco County; California,2129.0,214.0,0.498,87614.0,2129.0,167.0,277.0,06,075,025800,06075025800,2022,0.10051667449506811,0.07844058243306717
Census Tract 259; San Francisco County; California,4128.0,948.0,0.4725,147944.0,4128.0,332.0,274.0,06,075,025900,06075025900,2022,0.22965116279069767,0.08042635658914729
Census Tract 260.01; San Francisco County; California,6416.0,730.0,0.4035,114563.0,6373.0,762.0,1041.0,06,075,026001,06075026001,2022,0.1137780548628429,0.11956692295622157
Census Tract 260.02; San Francisco County; California,3683.0,1038.0,0.4071,136324.0,3260.0,266.0,414.0,06,075,026002,06075026002,2022,0.2818354602226446,0.08159509202453988
Census Tract 260.03; San Francisco County; California,4920.0,730.0,0.4042,98177.0,4825.0,407.0,444.0,06,075,026003,06075026003,2022,0.1483739837398374,0.08435233160621762
Census Tract 260.04; San Francisco County; California,3839.0,746.0,0.479,111089.0,3820.0,298.0,503.0,06,075,026004,06075026004,2022,0.19432143787444647,0.07801047120418848
Census Tract 261; San Francisco County; California,6879.0,513.0,0.4718,116444.0,6859.0,700.0,1434.0,06,075,026100,06075026100,2022,0.07457479284779764,0.10205569324974487
Census Tract 262.01; San Francisco County; California,3651.0,143.0,0.435,124250.0,3596.0,443.0,530.0,06,075,026201,06075026201,2022,0.03916735141057245,0.1231924360400445
Census Tract 262.02; San Francisco County; California,3863.0,340.0,0.3929,138545.0,3853.0,134.0,824.0,06,075,026202,06075026202,2022,0.08801449650530675,0.03477809499091617
Census Tract 263.01; San Francisco County; California,5345.0,647.0,0.409,95458.0,5314.0,871.0,746.0,06,075,026301,06075026301,2022,0.12104770813844715,0.16390666164847573
Census Tract 263.02; San Francisco County; California,5004.0,619.0,0.4204,93370.0,4994.0,474.0,405.0,06,075,026302,06075026302,2022,0.12370103916866507,0.09491389667601122
Census Tract 263.03; San Francisco County; California,4612.0,607.0,0.3663,110074.0,4528.0,130.0,932.0,06,075,026303,06075026303,2022,0.1316131830008673,0.02871024734982332
Census Tract 264.01; San Francisco County; California,3842.0,240.0,0.4188,94093.0,3824.0,510.0,412.0,06,075,026401,06075026401,2022,0.062467464862051014,0.13336820083682008
Census Tract 264.02; San Francisco County; California,4755.0,905.0,0.4469,118182.0,4713.0,531.0,364.0,06,075,026402,06075026402,2022,0.19032597266035753,0.11266709102482496
Census Tract 264.03; San Francisco County; California,3581.0,159.0,0.4499,92788.0,3498.0,261.0,443.0,06,075,026403,06075026403,2022,0.044401005305780505,0.07461406518010291
Census Tract 264.04; San Francisco County; California,2507.0,69.0,0.4847,91463.0,2507.0,309.0,417.0,06,075,026404,06075026404,2022,0.027522935779816515,0.12325488631830873
Census Tract 301.01; San Francisco County; California,4792.0,2352.0,0.3503,144753.0,4593.0,403.0,579.0,06,075,030101,06075030101,2022,0.49081803005008345,0.08774221641628566
Census Tract 301.02; San Francisco County; California,4726.0,2448.0,0.4791,209167.0,4078.0,474.0,533.0,06,075,030102,06075030102,2022,0.5179856115107914,0.11623344776851398
Census Tract 302.01; San Francisco County; California,4131.0,2024.0,0.4464,127009.0,4122.0,489.0,729.0,06,075,030201,06075030201,2022,0.4899540062938756,0.11863173216885008
Census Tract 302.02; San Francisco County; California,4209.0,2049.0,0.4355,153412.0,4209.0,177.0,877.0,06,075,030202,06075030202,2022,0.4868139700641482,0.042052744119743406
Census Tract 303.01; San Francisco County; California,6129.0,2275.0,0.4591,179107.0,6057.0,347.0,679.0,06,075,030301,06075030301,2022,0.371186164137706,0.057289087006769025
Census Tract 303.02; San Francisco County; California,3742.0,1386.0,0.485,194625.0,3730.0,230.0,298.0,06,075,030302,06075030302,2022,0.3703901656867985,0.06166219839142091
Census Tract 304; San Francisco County; California,5262.0,1932.0,0.5403,137418.0,5248.0,206.0,407.0,06,075,030400,06075030400,2022,0.3671607753705815,0.039253048780487805
Census Tract 305; San Francisco County; California,3787.0,1659.0,0.4857,174797.0,2802.0,266.0,138.0,06,075,030500,06075030500,2022,0.43807763401109057,0.09493219129193434
Census Tract 306; San Francisco County; California,2348.0,1163.0,0.4382,229297.0,2348.0,57.0,235.0,06,075,030600,06075030600,2022,0.49531516183986374,0.024275979557069848
Census Tract 307; San Francisco County; California,6910.0,3548.0,0.4579,183388.0,6910.0,262.0,528.0,06,075,030700,06075030700,2022,0.5134587554269175,0.037916063675832126
Census Tract 308; San Francisco County; California,5907.0,3399.0,0.5443,208750.0,5879.0,293.0,651.0,06,075,030800,06075030800,2022,0.5754189944134078,0.04983840789249872
Census Tract 309; San Francisco County; California,6627.0,2529.0,0.5168,178516.0,6607.0,343.0,600.0,06,075,030900,06075030900,2022,0.3816206428248076,0.05191463599212956
Census Tract 310; San Francisco County; California,4140.0,1350.0,0.496,190000.0,4140.0,320.0,305.0,06,075,031000,06075031000,2022,0.32608695652173914,0.07729468599033816
Census Tract 311; San Francisco County; California,6286.0,2377.0,0.4286,188591.0,6286.0,167.0,885.0,06,075,031100,06075031100,2022,0.37814190264078906,0.026566974228444163
Census Tract 312.01; San Francisco County; California,6341.0,856.0,0.5003,101800.0,6330.0,575.0,995.0,06,075,031201,06075031201,2022,0.1349944803658729,0.09083728278041074
Census Tract 312.02; San Francisco County; California,2804.0,171.0,0.4608,120667.0,2757.0,260.0,321.0,06,075,031202,06075031202,2022,0.06098430813124108,0.09430540442509974
Census Tract 313.01; San Francisco County; California,3868.0,791.0,0.4406,128571.0,3868.0,499.0,410.0,06,075,031301,06075031301,2022,0.2044984488107549,0.12900723888314375
Census Tract 313.02; San Francisco County; California,4536.0,420.0,0.3887,117014.0,4529.0,351.0,681.0,06,075,031302,06075031302,2022,0.09259259259259259,0.07750055199823361
Census Tract 314.01; San Francisco County; California,2533.0,329.0,0.4932,97143.0,2530.0,262.0,336.0,06,075,031401,06075031401,2022,0.12988551125148046,0.10355731225296443
Census Tract 314.02; San Francisco County; California,4545.0,566.0,0.3915,139643.0,4478.0,431.0,527.0,06,075,031402,06075031402,2022,0.12453245324532453,0.09624832514515409
Census Tract 326.01; San Francisco County; California,4915.0,1565.0,0.4031,145903.0,4915.0,530.0,418.0,06,075,032601,06075032601,2022,0.31841302136317395,0.10783316378433368
Census Tract 326.02; San Francisco County; California,4344.0,1264.0,0.4315,154609.0,4344.0,252.0,348.0,06,075,032602,06075032602,2022,0.29097605893186,0.058011049723756904
Census Tract 327; San Francisco County; California,6721.0,2307.0,0.5021,145147.0,6644.0,547.0,670.0,06,075,032700,06075032700,2022,0.3432524921886624,0.08232992173389525
Census Tract 328.01; San Francisco County; California,3831.0,669.0,0.4467,136250.0,3688.0,223.0,404.0,06,075,032801,06075032801,2022,0.17462803445575567,0.06046637744034707
Census Tract 328.02; San Francisco County; California,4454.0,1207.0,0.4675,110926.0,4430.0,462.0,547.0,06,075,032802,06075032802,2022,0.27099236641221375,0.10428893905191873
Census Tract 329.01; San Francisco County; California,5064.0,1056.0,0.3861,154291.0,5045.0,232.0,806.0,06,075,032901,06075032901,2022,0.20853080568720378,0.04598612487611497
Census Tract 329.02; San Francisco County; California,3907.0,901.0,0.4515,107582.0,3890.0,190.0,383.0,06,075,032902,06075032902,2022,0.23061172254927054,0.04884318766066838
Census Tract 330.01; San Francisco County; California,4075.0,1109.0,0.3794,148239.0,4057.0,382.0,617.0,06,075,033001,06075033001,2022,0.2721472392638037,0.09415824500862706
Census Tract 330.02; San Francisco County; California,4288.0,1664.0,0.4759,173281.0,4220.0,290.0,505.0,06,075,033002,06075033002,2022,0.3880597014925373,0.06872037914691943
Census Tract 331; San Francisco County; California,3980.0,1148.0,0.4133,165592.0,3962.0,173.0,168.0,06,075,033100,06075033100,2022,0.2884422110552764,0.0436648157496214
Census Tract 332.01; San Francisco County; California,3730.0,1010.0,0.5098,53906.0,1679.0,699.0,615.0,06,075,033201,06075033201,2022,0.2707774798927614,0.41631923764145323
Census Tract 332.03; San Francisco County; California,3313.0,991.0,0.5784,62813.0,3313.0,759.0,388.0,06,075,033203,06075033203,2022,0.2991246604286146,0.22909749471777846
Census Tract 332.04; San Francisco County; California,3620.0,873.0,0.469,69769.0,3620.0,950.0,581.0,06,075,033204,06075033204,2022,0.24116022099447515,0.26243093922651933
Census Tract 351.01; San Francisco County; California,4018.0,1736.0,0.4593,98580.0,3957.0,578.0,241.0,06,075,035101,06075035101,2022,0.43205574912891986,0.14607025524387163
